game_date,game_loc,away_team,away_team_score,home_team,home_team_score,total_score,max_temp_C,min_temp_C,precipitation_mm,max_wind_speed_kmh,dominant_wind_dir_deg
2023-05-21,Petco Park,Boston Red Sox,0,San Diego Padres,7,7,27.3,16.8,0.1,28.4,49.0
2023-05-21,Oracle Park,Miami Marlins,5,San Francisco Giants,7,12,15.6,14.4,0.0,23.8,313.0
2023-05-21,Busch Stadium III,Los Angeles Dodgers,5,St. Louis Cardinals,10,15,15.5,2.7,0.3,23.0,268.0
2023-05-21,Tropicana Field,Milwaukee Brewers,6,Tampa Bay Rays,4,10,36.8,22.3,0.0,15.0,238.0
2023-05-21,Globe Life Field,Colorado Rockies,3,Texas Rangers,13,16,-1.4,-6.4,8.6,10.2,40.0
2023-05-21,Rogers Centre,Baltimore Orioles,8,Toronto Blue Jays,3,11,22.8,13.8,2.1,14.2,206.0
2023-05-21,Nationals Park,Detroit Tigers,4,Washington Nationals,6,10,30.4,18.7,0.0,25.1,184.0
2023-05-22,Angel Stadium of Anaheim,Boston Red Sox,1,Los Angeles Angels,2,3,24.1,13.7,5.5,16.9,1.0
2023-05-22,Truist Park,Los Angeles Dodgers,8,Atlanta Braves,6,14,4.0,-11.8,0.7,20.5,275.0
2023-05-22,Great American Ball Park,St. Louis Cardinals,5,Cincinnati Reds,6,11,33.0,16.6,0.0,29.9,216.0
2023-05-22,Progressive Field,Chicago White Sox,0,Cleveland Guardians,3,3,22.2,10.5,0.0,16.1,11.0
2023-05-22,Coors Field,Miami Marlins,3,Colorado Rockies,5,8,20.3,6.1,0.0,17.9,151.0
2023-05-22,Kauffman Stadium,Detroit Tigers,8,Kansas City Royals,5,13,13.5,6.3,0.2,32.2,339.0
2023-05-22,American Family Field,Houston Astros,12,Milwaukee Brewers,2,14,23.9,13.3,0.8,49.6,339.0
2023-05-22,Target Field,San Francisco Giants,4,Minnesota Twins,1,5,13.4,6.5,1.1,20.5,244.0
2023-05-22,Citizens Bank Park,Arizona Diamondbacks,6,Philadelphia Phillies,3,9,10.4,1.3,2.6,10.9,325.0
2023-05-22,PNC Park,Texas Rangers,4,Pittsburgh Pirates,6,10,28.8,17.0,0.0,22.9,53.0
2023-05-22,T-Mobile Park,Oakland Athletics,2,Seattle Mariners,11,13,22.4,7.2,0.0,14.0,324.0
2023-05-22,Tropicana Field,Toronto Blue Jays,4,Tampa Bay Rays,6,10,35.4,23.6,0.0,12.7,107.0
2023-05-23,Angel Stadium of Anaheim,Boston Red Sox,0,Los Angeles Angels,4,4,27.0,13.0,0.0,10.2,193.0
2023-05-23,Truist Park,Los Angeles Dodgers,8,Atlanta Braves,1,9,5.6,-10.3,0.1,17.8,329.0
2023-05-23,Wrigley Field,New York Mets,2,Chicago Cubs,7,9,21.3,9.4,0.0,24.7,94.0
2023-05-23,Great American Ball Park,St. Louis Cardinals,8,Cincinnati Reds,5,13,28.6,17.9,0.0,35.3,73.0
2023-05-23,Progressive Field,Chicago White Sox,4,Cleveland Guardians,2,6,21.6,11.1,0.3,21.3,34.0
2023-05-23,Coors Field,Miami Marlins,4,Colorado Rockies,5,9,21.7,10.5,0.0,23.7,62.0
2023-05-23,Kauffman Stadium,Detroit Tigers,1,Kansas City Royals,4,5,16.9,2.6,0.7,42.1,358.0
2023-05-23,American Family Field,Houston Astros,0,Milwaukee Brewers,6,6,20.5,12.4,0.0,47.7,327.0
2023-05-23,Target Field,San Francisco Giants,4,Minnesota Twins,3,7,11.2,2.8,1.2,20.9,297.0
2023-05-23,Yankee Stadium III,Baltimore Orioles,5,New York Yankees,6,11,14.1,5.8,16.6,13.2,191.0
2023-05-23,Citizens Bank Park,Arizona Diamondbacks,4,Philadelphia Phillies,3,7,10.6,2.2,0.4,10.2,344.0
2023-05-23,PNC Park,Texas Rangers,6,Pittsburgh Pirates,1,7,29.3,17.1,0.0,33.2,67.0
2023-05-23,T-Mobile Park,Oakland Athletics,2,Seattle Mariners,3,5,25.5,5.7,0.0,20.0,266.0
2023-05-23,Tropicana Field,Toronto Blue Jays,20,Tampa Bay Rays,1,21,34.4,23.0,0.7,9.5,91.0
2023-05-23,Nationals Park,San Diego Padres,7,Washington Nationals,4,11,32.3,20.0,0.0,35.7,322.0
2023-05-24,Angel Stadium of Anaheim,Boston Red Sox,3,Los Angeles Angels,7,10,22.6,16.0,0.0,21.4,148.0
2023-05-24,Truist Park,Los Angeles Dodgers,3,Atlanta Braves,4,7,7.6,-7.3,1.0,24.0,246.0
2023-05-24,Wrigley Field,New York Mets,2,Chicago Cubs,4,6,22.5,9.5,0.0,20.0,77.0
2023-05-24,Great American Ball Park,St. Louis Cardinals,3,Cincinnati Reds,10,13,25.6,18.6,0.0,32.0,89.0
2023-05-24,Progressive Field,Chicago White Sox,6,Cleveland Guardians,0,6,15.7,11.0,0.3,29.3,22.0
2023-05-24,Coors Field,Miami Marlins,10,Colorado Rockies,2,12,20.6,12.6,2.0,42.7,282.0
2023-05-24,Kauffman Stadium,Detroit Tigers,6,Kansas City Royals,4,10,12.0,2.5,0.0,34.9,1.0
2023-05-24,American Family Field,Houston Astros,0,Milwaukee Brewers,4,4,23.0,12.6,0.0,34.5,328.0
2023-05-24,Target Field,San Francisco Giants,1,Minnesota Twins,7,8,12.2,-0.2,0.1,16.2,322.0
2023-05-24,Yankee Stadium III,Baltimore Orioles,9,New York Yankees,6,15,10.9,4.1,6.9,10.8,178.0
2023-05-24,Citizens Bank Park,Arizona Diamondbacks,5,Philadelphia Phillies,6,11,8.3,1.7,0.0,8.5,345.0
2023-05-24,PNC Park,Texas Rangers,3,Pittsburgh Pirates,2,5,25.6,17.7,0.0,44.6,33.0
2023-05-24,T-Mobile Park,Oakland Athletics,1,Seattle Mariners,6,7,28.7,13.5,0.2,21.3,233.0
2023-05-24,Tropicana Field,Toronto Blue Jays,3,Tampa Bay Rays,7,10,32.7,22.4,0.0,12.0,111.0
2023-05-24,Nationals Park,San Diego Padres,3,Washington Nationals,5,8,27.7,20.8,0.0,38.2,265.0
2023-05-25,Truist Park,Philadelphia Phillies,5,Atlanta Braves,8,13,4.6,-3.4,4.2,21.6,272.0
2023-05-25,Wrigley Field,New York Mets,10,Chicago Cubs,1,11,23.5,12.6,0.0,23.1,20.0
2023-05-25,Great American Ball Park,St. Louis Cardinals,2,Cincinnati Reds,1,3,26.5,16.0,0.0,35.6,50.0
2023-05-25,Coors Field,Miami Marlins,6,Colorado Rockies,7,13,22.2,9.0,0.0,26.0,282.0
2023-05-25,Comerica Park,Chicago White Sox,2,Detroit Tigers,7,9,2.3,-5.3,11.6,10.2,6.0
2023-05-25,American Family Field,San Francisco Giants,5,Milwaukee Brewers,0,5,23.1,15.6,0.1,36.8,339.0
2023-05-25,Yankee Stadium III,Baltimore Orioles,3,New York Yankees,1,4,10.6,1.7,6.3,9.0,221.0
2023-05-25,T-Mobile Park,Oakland Athletics,2,Seattle Mariners,3,5,20.5,12.0,6.3,16.3,217.0
2023-05-25,Tropicana Field,Toronto Blue Jays,3,Tampa Bay Rays,6,9,27.2,21.0,6.1,9.4,8.0
2023-05-25,Nationals Park,San Diego Padres,8,Washington Nationals,6,14,24.7,15.5,0.3,27.8,225.0
2023-05-26,Angel Stadium of Anaheim,Miami Marlins,6,Los Angeles Angels,2,8,26.8,19.9,4.5,17.8,100.0
2023-05-26,Chase Field,Boston Red Sox,7,Arizona Diamondbacks,2,9,35.2,20.9,0.0,21.0,216.0
2023-05-26,Truist Park,Philadelphia Phillies,6,Atlanta Braves,4,10,5.6,-7.9,0.8,27.9,278.0
2023-05-26,Oriole Park at Camden Yards,Texas Rangers,12,Baltimore Orioles,2,14,24.4,13.9,1.1,24.5,88.0
2023-05-26,Wrigley Field,Cincinnati Reds,9,Chicago Cubs,0,9,20.5,13.4,1.3,26.4,72.0
2023-05-26,Progressive Field,St. Louis Cardinals,3,Cleveland Guardians,4,7,18.8,7.1,0.0,11.4,327.0
2023-05-26,Coors Field,New York Mets,5,Colorado Rockies,2,7,25.4,13.3,0.0,19.3,164.0
2023-05-26,Comerica Park,Chicago White Sox,12,Detroit Tigers,3,15,2.8,-8.2,0.0,13.8,20.0
2023-05-26,Kauffman Stadium,Washington Nationals,12,Kansas City Royals,10,22,12.7,2.5,0.1,43.9,17.0
2023-05-26,American Family Field,San Francisco Giants,15,Milwaukee Brewers,1,16,20.9,14.6,0.8,42.3,335.0
2023-05-26,Target Field,Toronto Blue Jays,3,Minnesota Twins,1,4,12.9,4.8,1.1,18.4,282.0
2023-05-26,Yankee Stadium III,San Diego Padres,5,New York Yankees,1,6,9.2,1.5,3.0,9.8,216.0
2023-05-26,Oakland Coliseum,Houston Astros,5,Oakland Athletics,2,7,17.2,14.9,0.0,33.6,147.0
2023-05-26,T-Mobile Park,Pittsburgh Pirates,11,Seattle Mariners,6,17,17.5,7.9,0.0,23.2,283.0
2023-05-26,Tropicana Field,Los Angeles Dodgers,3,Tampa Bay Rays,9,12,29.2,18.9,6.0,9.2,38.0
2023-05-27,Angel Stadium of Anaheim,Miami Marlins,8,Los Angeles Angels,5,13,27.8,20.1,7.2,16.1,92.0
2023-05-27,Chase Field,Boston Red Sox,2,Arizona Diamondbacks,1,3,35.6,20.3,0.0,16.1,231.0
2023-05-27,Truist Park,Philadelphia Phillies,2,Atlanta Braves,1,3,5.5,-9.5,2.3,30.3,274.0
2023-05-27,Oriole Park at Camden Yards,Texas Rangers,5,Baltimore Orioles,3,8,25.7,12.8,1.7,19.1,92.0
2023-05-27,Wrigley Field,Cincinnati Reds,8,Chicago Cubs,5,13,22.3,10.6,0.0,20.6,75.0
2023-05-27,Progressive Field,St. Louis Cardinals,2,Cleveland Guardians,1,3,18.6,9.6,0.5,14.9,32.0
2023-05-27,Coors Field,New York Mets,7,Colorado Rockies,10,17,26.4,12.1,0.0,24.7,284.0
2023-05-27,Comerica Park,Chicago White Sox,3,Detroit Tigers,7,10,4.0,-5.8,0.7,11.8,26.0
2023-05-27,Kauffman Stadium,Washington Nationals,4,Kansas City Royals,2,6,14.0,1.1,0.0,33.9,31.0
2023-05-27,American Family Field,San Francisco Giants,3,Milwaukee Brewers,1,4,24.1,13.1,0.0,31.1,341.0
2023-05-27,Target Field,Toronto Blue Jays,7,Minnesota Twins,9,16,14.5,2.5,0.0,19.5,296.0
2023-05-27,Yankee Stadium III,San Diego Padres,2,New York Yankees,3,5,12.8,-0.5,0.8,13.1,171.0
2023-05-27,Oakland Coliseum,Houston Astros,6,Oakland Athletics,3,9,17.0,15.3,4.3,25.9,111.0
2023-05-27,T-Mobile Park,Pittsburgh Pirates,0,Seattle Mariners,5,5,20.4,6.9,0.0,20.4,278.0
2023-05-27,Tropicana Field,Los Angeles Dodgers,6,Tampa Bay Rays,5,11,31.8,18.5,0.1,14.8,286.0
2023-05-28,Angel Stadium of Anaheim,Miami Marlins,2,Los Angeles Angels,0,2,28.8,20.8,19.6,13.8,47.0
2023-05-28,Chase Field,Boston Red Sox,2,Arizona Diamondbacks,4,6,36.6,20.5,0.0,18.4,231.0
2023-05-28,Truist Park,Philadelphia Phillies,4,Atlanta Braves,11,15,2.3,-7.3,1.1,26.3,270.0
2023-05-28,Oriole Park at Camden Yards,Texas Rangers,2,Baltimore Orioles,3,5,27.7,11.5,2.3,14.3,208.0
2023-05-28,Wrigley Field,Cincinnati Reds,8,Chicago Cubs,5,13,19.7,13.3,0.4,28.1,248.0
2023-05-28,Progressive Field,St. Louis Cardinals,3,Cleveland Guardians,4,7,17.0,6.9,0.9,15.9,348.0
2023-05-28,Coors Field,New York Mets,10,Colorado Rockies,11,21,25.7,18.1,0.0,33.1,57.0
2023-05-28,Comerica Park,Chicago White Sox,5,Detroit Tigers,6,11,4.9,-6.1,1.3,12.0,277.0
2023-05-28,Kauffman Stadium,Washington Nationals,2,Kansas City Royals,3,5,14.2,5.9,0.9,46.0,6.0
2023-05-28,American Family Field,San Francisco Giants,5,Milwaukee Brewers,7,12,23.8,16.0,0.0,28.1,3.0
2023-05-28,Target Field,Toronto Blue Jays,3,Minnesota Twins,0,3,15.7,3.8,0.0,16.9,225.0
2023-05-28,Yankee Stadium III,San Diego Padres,7,New York Yankees,10,17,13.8,1.1,2.2,12.2,212.0
2023-05-28,Oakland Coliseum,Houston Astros,10,Oakland Athletics,1,11,16.3,14.8,12.3,18.0,353.0
2023-05-28,T-Mobile Park,Pittsburgh Pirates,3,Seattle Mariners,6,9,19.1,5.6,0.0,17.4,329.0
2023-05-28,Tropicana Field,Los Angeles Dodgers,10,Tampa Bay Rays,11,21,31.5,19.2,0.0,10.2,118.0
2023-05-29,Chase Field,Colorado Rockies,5,Arizona Diamondbacks,7,12,37.2,21.5,0.0,23.4,245.0
2023-05-29,Oriole Park at Camden Yards,Cleveland Guardians,5,Baltimore Orioles,0,5,28.5,14.0,0.0,15.8,131.0
2023-05-29,Guaranteed Rate Field,Los Angeles Angels,6,Chicago White Sox,4,10,20.2,12.2,7.3,24.3,319.0
2023-05-29,Wrigley Field,Tampa Bay Rays,0,Chicago Cubs,1,1,17.3,9.8,11.1,24.1,21.0
2023-05-29,Comerica Park,Texas Rangers,5,Detroit Tigers,0,5,5.9,-4.7,1.2,15.3,323.0
2023-05-29,Minute Maid Park,Minnesota Twins,7,Houston Astros,5,12,12.4,0.7,0.0,9.7,57.0
2023-05-29,Dodger Stadium,Washington Nationals,1,Los Angeles Dodgers,6,7,23.2,19.3,19.7,22.1,55.0
2023-05-29,Oakland Coliseum,Atlanta Braves,2,Oakland Athletics,7,9,16.5,14.4,0.1,15.4,351.0
2023-05-29,T-Mobile Park,New York Yankees,10,Seattle Mariners,4,14,19.6,5.8,2.2,22.9,306.0
2023-05-29,Oracle Park,Pittsburgh Pirates,4,San Francisco Giants,14,18,16.8,14.6,0.3,16.1,359.0
2023-05-29,Busch Stadium III,Kansas City Royals,7,St. Louis Cardinals,0,7,13.7,-0.2,0.0,37.1,241.0
2023-05-30,Chase Field,Colorado Rockies,1,Arizona Diamondbacks,5,6,36.7,20.8,0.0,29.4,237.0
2023-05-30,Oriole Park at Camden Yards,Cleveland Guardians,5,Baltimore Orioles,8,13,27.8,15.5,0.0,21.0,102.0
2023-05-30,Fenway Park,Cincinnati Reds,9,Boston Red Sox,8,17,6.9,-4.0,0.0,7.6,151.0
2023-05-30,Guaranteed Rate Field,Los Angeles Angels,3,Chicago White Sox,7,10,23.2,9.9,0.0,21.2,58.0
2023-05-30,Wrigley Field,Tampa Bay Rays,1,Chicago Cubs,2,3,19.2,7.8,0.1,21.5,86.0
2023-05-30,Comerica Park,Texas Rangers,10,Detroit Tigers,6,16,8.7,-4.1,0.0,15.1,288.0
2023-05-30,Minute Maid Park,Minnesota Twins,1,Houston Astros,5,6,12.5,2.8,0.0,11.0,91.0
2023-05-30,Dodger Stadium,Washington Nationals,3,Los Angeles Dodgers,9,12,24.0,19.0,2.5,15.0,43.0
2023-05-30,loanDepot park,San Diego Padres,9,Miami Marlins,4,13,38.4,24.5,0.0,16.5,308.0
2023-05-30,Citi Field,Philadelphia Phillies,0,New York Mets,2,2,12.1,-3.3,0.5,7.3,107.0
2023-05-30,Oakland Coliseum,Atlanta Braves,1,Oakland Athletics,2,3,17.7,16.4,0.1,25.8,34.0
2023-05-30,T-Mobile Park,New York Yankees,10,Seattle Mariners,2,12,22.9,6.6,0.0,12.8,296.0
2023-05-30,Oracle Park,Pittsburgh Pirates,2,San Francisco Giants,1,3,18.0,16.5,0.0,27.6,32.0
2023-05-30,Busch Stadium III,Kansas City Royals,1,St. Louis Cardinals,2,3,12.6,2.0,0.0,25.7,273.0
2023-05-30,Rogers Centre,Milwaukee Brewers,2,Toronto Blue Jays,7,9,28.3,9.8,0.0,22.9,259.0
2023-05-31,Chase Field,Colorado Rockies,0,Arizona Diamondbacks,6,6,31.3,19.2,0.0,25.7,231.0
2023-05-31,Oriole Park at Camden Yards,Cleveland Guardians,12,Baltimore Orioles,8,20,30.2,17.0,0.0,12.7,117.0
2023-05-31,Fenway Park,Cincinnati Reds,5,Boston Red Sox,4,9,8.1,-4.5,0.1,8.6,80.0
2023-05-31,Guaranteed Rate Field,Los Angeles Angels,12,Chicago White Sox,5,17,26.3,13.0,0.0,25.9,87.0
2023-05-31,Wrigley Field,Tampa Bay Rays,4,Chicago Cubs,3,7,21.9,10.5,0.0,25.8,85.0
2023-05-31,Comerica Park,Texas Rangers,2,Detroit Tigers,3,5,11.8,-1.3,0.2,15.4,264.0
2023-05-31,Minute Maid Park,Minnesota Twins,8,Houston Astros,2,10,12.3,3.5,0.0,7.5,173.0
2023-05-31,Dodger Stadium,Washington Nationals,10,Los Angeles Dodgers,6,16,26.4,17.6,0.0,18.1,55.0
2023-05-31,loanDepot park,San Diego Padres,1,Miami Marlins,2,3,37.4,25.3,0.0,13.6,286.0
2023-05-31,Citi Field,Philadelphia Phillies,1,New York Mets,4,5,12.1,-0.1,0.1,6.1,102.0
2023-05-31,Oakland Coliseum,Atlanta Braves,4,Oakland Athletics,2,6,20.6,16.5,0.0,30.4,143.0
2023-05-31,T-Mobile Park,New York Yankees,0,Seattle Mariners,1,1,22.2,10.1,0.0,18.2,65.0
2023-05-31,Oracle Park,Pittsburgh Pirates,9,San Francisco Giants,4,13,20.1,16.2,0.0,31.1,144.0
2023-05-31,Rogers Centre,Milwaukee Brewers,4,Toronto Blue Jays,2,6,29.3,15.4,0.0,22.7,267.0
2023-06-01,Chase Field,Colorado Rockies,4,Arizona Diamondbacks,5,9,32.2,18.6,0.0,16.6,189.0
2023-06-01,Fenway Park,Cincinnati Reds,2,Boston Red Sox,8,10,8.3,-2.2,0.0,10.0,63.0
2023-06-01,Minute Maid Park,Los Angeles Angels,2,Houston Astros,5,7,11.4,5.4,0.6,7.4,192.0
2023-06-01,loanDepot park,San Diego Padres,10,Miami Marlins,1,11,37.9,25.7,0.0,19.5,314.0
2023-06-01,Target Field,Cleveland Guardians,6,Minnesota Twins,7,13,11.5,0.7,0.0,9.9,298.0
2023-06-01,Citi Field,Philadelphia Phillies,2,New York Mets,4,6,7.5,-0.1,6.4,6.9,119.0
2023-06-01,Rogers Centre,Milwaukee Brewers,1,Toronto Blue Jays,3,4,28.5,15.9,0.0,21.4,275.0
2023-06-02,Chase Field,Atlanta Braves,2,Arizona Diamondbacks,3,5,34.7,20.9,0.0,15.4,265.0
2023-06-02,Guaranteed Rate Field,Detroit Tigers,0,Chicago White Sox,3,3,27.5,15.3,0.0,29.4,92.0
2023-06-02,Great American Ball Park,Milwaukee Brewers,5,Cincinnati Reds,4,9,26.0,19.5,0.0,30.3,91.0
2023-06-02,Minute Maid Park,Los Angeles Angels,2,Houston Astros,6,8,8.6,5.7,4.4,6.2,184.0
2023-06-02,Kauffman Stadium,Colorado Rockies,7,Kansas City Royals,2,9,17.6,5.2,0.0,47.8,18.0
2023-06-02,Dodger Stadium,New York Yankees,4,Los Angeles Dodgers,8,12,29.2,20.3,0.1,21.3,308.0
2023-06-02,loanDepot park,Oakland Athletics,0,Miami Marlins,4,4,37.7,26.1,0.0,17.4,321.0
2023-06-02,Target Field,Cleveland Guardians,0,Minnesota Twins,1,1,11.5,3.0,2.8,16.8,351.0
2023-06-02,Citi Field,Toronto Blue Jays,3,New York Mets,0,3,6.1,-0.6,8.5,8.6,132.0
2023-06-02,PNC Park,St. Louis Cardinals,5,Pittsburgh Pirates,7,12,29.4,18.7,0.0,29.9,46.0
2023-06-02,Petco Park,Chicago Cubs,2,San Diego Padres,1,3,31.8,20.5,0.2,20.3,318.0
2023-06-02,Oracle Park,Baltimore Orioles,3,San Francisco Giants,2,5,18.5,16.0,0.0,24.1,309.0
2023-06-02,Globe Life Field,Seattle Mariners,0,Texas Rangers,2,2,6.2,-5.0,0.7,18.4,202.0
2023-06-02,Nationals Park,Philadelphia Phillies,7,Washington Nationals,8,15,28.0,19.3,0.5,40.5,302.0
2023-06-03,Chase Field,Atlanta Braves,5,Arizona Diamondbacks,2,7,37.4,22.4,0.0,15.8,252.0
2023-06-03,Fenway Park,Tampa Bay Rays,5,Boston Red Sox,8,13,10.0,-3.0,0.0,11.1,36.0
2023-06-03,Fenway Park,Tampa Bay Rays,4,Boston Red Sox,2,6,10.0,-3.0,0.0,11.1,36.0
2023-06-03,Guaranteed Rate Field,Detroit Tigers,1,Chicago White Sox,2,3,26.9,16.3,0.0,26.7,113.0
2023-06-03,Great American Ball Park,Milwaukee Brewers,10,Cincinnati Reds,8,18,27.7,19.6,0.0,27.1,67.0
2023-06-03,Minute Maid Park,Los Angeles Angels,6,Houston Astros,9,15,10.0,4.8,1.0,9.0,167.0
2023-06-03,Kauffman Stadium,Colorado Rockies,6,Kansas City Royals,4,10,15.0,8.1,0.0,43.3,21.0
2023-06-03,Dodger Stadium,New York Yankees,6,Los Angeles Dodgers,3,9,27.6,19.0,0.0,11.1,79.0
2023-06-03,loanDepot park,Oakland Athletics,1,Miami Marlins,12,13,39.4,26.0,0.0,13.0,341.0
2023-06-03,Target Field,Cleveland Guardians,4,Minnesota Twins,2,6,14.4,2.5,2.1,14.6,25.0
2023-06-03,Citi Field,Toronto Blue Jays,2,New York Mets,1,3,9.0,-2.1,1.5,8.6,131.0
2023-06-03,PNC Park,St. Louis Cardinals,3,Pittsburgh Pirates,4,7,27.4,19.1,0.0,27.0,28.0
2023-06-03,Petco Park,Chicago Cubs,0,San Diego Padres,6,6,28.9,19.1,0.0,10.6,113.0
2023-06-03,Oracle Park,Baltimore Orioles,0,San Francisco Giants,4,4,19.1,16.8,0.0,28.0,284.0
2023-06-03,Globe Life Field,Seattle Mariners,6,Texas Rangers,16,22,5.9,-5.6,0.0,18.0,198.0
2023-06-03,Nationals Park,Philadelphia Phillies,4,Washington Nationals,2,6,21.1,17.0,1.1,24.0,274.0
2023-06-04,Chase Field,Atlanta Braves,8,Arizona Diamondbacks,5,13,39.0,24.6,0.0,19.1,255.0
2023-06-04,Fenway Park,Tampa Bay Rays,6,Boston Red Sox,2,8,11.9,-2.2,1.9,9.7,219.0
2023-06-04,Guaranteed Rate Field,Detroit Tigers,2,Chicago White Sox,6,8,28.6,16.3,0.0,23.8,39.0
2023-06-04,Great American Ball Park,Milwaukee Brewers,5,Cincinnati Reds,1,6,29.0,18.0,0.0,16.1,77.0
2023-06-04,Minute Maid Park,Los Angeles Angels,2,Houston Astros,1,3,10.3,3.9,0.2,8.3,178.0
2023-06-04,Kauffman Stadium,Colorado Rockies,0,Kansas City Royals,2,2,16.3,5.2,0.0,44.6,7.0
2023-06-04,Dodger Stadium,New York Yankees,4,Los Angeles Dodgers,1,5,23.5,16.4,6.1,13.3,120.0
2023-06-04,loanDepot park,Oakland Athletics,5,Miami Marlins,7,12,40.1,26.2,0.0,23.7,311.0
2023-06-04,Target Field,Cleveland Guardians,2,Minnesota Twins,1,3,15.6,4.3,5.9,16.3,78.0
2023-06-04,Citi Field,Toronto Blue Jays,6,New York Mets,4,10,10.4,-1.7,1.9,9.8,144.0
2023-06-04,PNC Park,St. Louis Cardinals,1,Pittsburgh Pirates,2,3,29.3,19.0,0.0,18.9,323.0
2023-06-04,Petco Park,Chicago Cubs,7,San Diego Padres,1,8,24.2,16.7,25.4,16.2,78.0
2023-06-04,Oracle Park,Baltimore Orioles,8,San Francisco Giants,3,11,19.9,17.0,0.0,24.7,247.0
2023-06-04,Globe Life Field,Seattle Mariners,3,Texas Rangers,12,15,4.1,-8.5,0.8,16.7,207.0
2023-06-04,Nationals Park,Philadelphia Phillies,11,Washington Nationals,3,14,22.2,14.3,6.5,16.4,323.0
2023-06-05,Fenway Park,Tampa Bay Rays,4,Boston Red Sox,1,5,12.0,-0.7,1.7,11.3,209.0
2023-06-05,Great American Ball Park,Milwaukee Brewers,0,Cincinnati Reds,2,2,30.6,18.5,0.0,15.2,131.0
2023-06-05,loanDepot park,Kansas City Royals,6,Miami Marlins,9,15,38.4,27.4,0.1,13.1,308.0
2023-06-05,Citizens Bank Park,Detroit Tigers,3,Philadelphia Phillies,8,11,8.8,-4.8,0.4,8.4,139.0
2023-06-05,PNC Park,Oakland Athletics,4,Pittsburgh Pirates,5,9,31.0,16.9,0.0,19.4,267.0
2023-06-05,Petco Park,Chicago Cubs,0,San Diego Padres,5,5,20.6,16.6,21.9,10.5,27.0
2023-06-05,Globe Life Field,St. Louis Cardinals,3,Texas Rangers,4,7,6.1,-4.6,0.1,8.9,138.0
2023-06-05,Rogers Centre,Houston Astros,11,Toronto Blue Jays,4,15,35.6,18.6,0.2,15.8,84.0
2023-06-06,Angel Stadium of Anaheim,Chicago Cubs,4,Los Angeles Angels,7,11,29.6,15.4,0.0,14.0,228.0
2023-06-06,Truist Park,New York Mets,4,Atlanta Braves,6,10,4.5,-3.8,3.4,21.1,26.0
2023-06-06,Great American Ball Park,Los Angeles Dodgers,8,Cincinnati Reds,9,17,33.5,21.2,0.0,34.4,67.0
2023-06-06,Progressive Field,Boston Red Sox,5,Cleveland Guardians,4,9,27.8,14.9,0.0,15.7,293.0
2023-06-06,Coors Field,San Francisco Giants,10,Colorado Rockies,4,14,25.6,15.1,0.0,25.5,319.0
2023-06-06,loanDepot park,Kansas City Royals,1,Miami Marlins,6,7,39.8,26.1,0.0,18.7,325.0
2023-06-06,American Family Field,Baltimore Orioles,3,Milwaukee Brewers,4,7,31.0,20.1,0.0,17.3,85.0
2023-06-06,Yankee Stadium III,Chicago White Sox,3,New York Yankees,2,5,17.5,5.3,3.2,8.6,133.0
2023-06-06,Citizens Bank Park,Detroit Tigers,0,Philadelphia Phillies,1,1,8.5,-1.4,6.3,10.2,10.0
2023-06-06,PNC Park,Oakland Athletics,11,Pittsburgh Pirates,2,13,32.8,19.6,0.0,18.4,33.0
2023-06-06,Petco Park,Seattle Mariners,4,San Diego Padres,1,5,27.8,15.8,0.0,10.5,217.0
2023-06-06,Tropicana Field,Minnesota Twins,0,Tampa Bay Rays,7,7,36.9,23.0,0.0,10.5,344.0
2023-06-06,Globe Life Field,St. Louis Cardinals,4,Texas Rangers,6,10,6.5,-3.4,7.1,14.2,206.0
2023-06-06,Rogers Centre,Houston Astros,1,Toronto Blue Jays,5,6,35.8,21.4,0.0,22.4,246.0
2023-06-06,Nationals Park,Arizona Diamondbacks,10,Washington Nationals,5,15,30.2,16.2,0.0,30.7,256.0
2023-06-07,Angel Stadium of Anaheim,Chicago Cubs,2,Los Angeles Angels,6,8,31.5,19.5,0.0,19.2,214.0
2023-06-07,Truist Park,New York Mets,5,Atlanta Braves,7,12,4.7,-4.1,1.6,19.4,7.0
2023-06-07,Great American Ball Park,Los Angeles Dodgers,6,Cincinnati Reds,8,14,34.0,22.5,0.0,26.0,84.0
2023-06-07,Progressive Field,Boston Red Sox,2,Cleveland Guardians,5,7,29.4,15.8,0.0,21.0,298.0
2023-06-07,Coors Field,San Francisco Giants,5,Colorado Rockies,4,9,29.3,16.1,0.1,30.6,328.0
2023-06-07,loanDepot park,Kansas City Royals,1,Miami Marlins,6,7,40.9,27.0,0.0,16.6,346.0
2023-06-07,American Family Field,Baltimore Orioles,2,Milwaukee Brewers,10,12,33.7,21.0,0.0,22.8,306.0
2023-06-07,PNC Park,Oakland Athletics,9,Pittsburgh Pirates,5,14,33.9,21.1,0.0,20.5,40.0
2023-06-07,Petco Park,Seattle Mariners,3,San Diego Padres,10,13,29.1,19.1,0.1,10.7,201.0
2023-06-07,Tropicana Field,Minnesota Twins,1,Tampa Bay Rays,2,3,38.6,23.2,0.0,14.8,308.0
2023-06-07,Globe Life Field,St. Louis Cardinals,1,Texas Rangers,0,1,3.1,-3.9,5.1,14.3,44.0
2023-06-07,Rogers Centre,Houston Astros,2,Toronto Blue Jays,3,5,36.1,22.4,0.0,24.8,216.0
