game_date,game_loc,away_team,away_team_score,home_team,home_team_score
"Saturday, July 3, 2021",Great American Ball Park,Chicago Cubs,2,Cincinnati Reds,3
"Saturday, July 3, 2021",Progressive Field,Houston Astros,3,Cleveland Indians,2
"Saturday, July 3, 2021",Coors Field,St. Louis Cardinals,2,Colorado Rockies,3
"Saturday, July 3, 2021",Comerica Park,Chicago White Sox,5,Detroit Tigers,11
"Saturday, July 3, 2021",Kauffman Stadium,Minnesota Twins,3,Kansas City Royals,6
"Saturday, July 3, 2021",Yankee Stadium III,New York Mets,8,New York Yankees,3
"Saturday, July 3, 2021",RingCentral Coliseum,Boston Red Sox,6,Oakland Athletics,7
"Saturday, July 3, 2021",Citizens Bank Park,San Diego Padres,2,Philadelphia Phillies,4
"Saturday, July 3, 2021",PNC Park,Milwaukee Brewers,11,Pittsburgh Pirates,2
"Saturday, July 3, 2021",T-Mobile Park,Texas Rangers,7,Seattle Mariners,3
"Saturday, July 3, 2021",Sahlen Field,Tampa Bay Rays,3,Toronto Blue Jays,6
"Saturday, July 3, 2021",Nationals Park,Los Angeles Dodgers,5,Washington Nationals,3
"Sunday, July 4, 2021",Angel Stadium of Anaheim,Baltimore Orioles,5,Los Angeles Angels,6
"Sunday, July 4, 2021",Chase Field,San Francisco Giants,5,Arizona Diamondbacks,2
"Sunday, July 4, 2021",Truist Park,Miami Marlins,7,Atlanta Braves,8
"Sunday, July 4, 2021",Great American Ball Park,Chicago Cubs,2,Cincinnati Reds,3
"Sunday, July 4, 2021",Progressive Field,Houston Astros,4,Cleveland Indians,3
"Sunday, July 4, 2021",Coors Field,St. Louis Cardinals,2,Colorado Rockies,3
"Sunday, July 4, 2021",Comerica Park,Chicago White Sox,5,Detroit Tigers,6
"Sunday, July 4, 2021",Kauffman Stadium,Minnesota Twins,6,Kansas City Royals,2
"Sunday, July 4, 2021",Yankee Stadium III,New York Mets,10,New York Yankees,5
"Sunday, July 4, 2021",Yankee Stadium III,New York Mets,2,New York Yankees,4
"Sunday, July 4, 2021",RingCentral Coliseum,Boston Red Sox,1,Oakland Athletics,0
"Sunday, July 4, 2021",Citizens Bank Park,San Diego Padres,11,Philadelphia Phillies,1
"Sunday, July 4, 2021",PNC Park,Milwaukee Brewers,0,Pittsburgh Pirates,2
"Sunday, July 4, 2021",T-Mobile Park,Texas Rangers,1,Seattle Mariners,4
"Sunday, July 4, 2021",Sahlen Field,Tampa Bay Rays,5,Toronto Blue Jays,1
"Sunday, July 4, 2021",Nationals Park,Los Angeles Dodgers,5,Washington Nationals,1
"Monday, July 5, 2021",Angel Stadium of Anaheim,Boston Red Sox,5,Los Angeles Angels,4
"Monday, July 5, 2021",Wrigley Field,Philadelphia Phillies,13,Chicago Cubs,3
"Monday, July 5, 2021",Kauffman Stadium,Cincinnati Reds,6,Kansas City Royals,2
"Monday, July 5, 2021",loanDepot park,Los Angeles Dodgers,4,Miami Marlins,5
"Monday, July 5, 2021",Target Field,Chicago White Sox,5,Minnesota Twins,8
"Monday, July 5, 2021",Citi Field,Milwaukee Brewers,2,New York Mets,4
"Monday, July 5, 2021",PNC Park,Atlanta Braves,1,Pittsburgh Pirates,11
"Monday, July 5, 2021",Petco Park,Washington Nationals,7,San Diego Padres,5
"Monday, July 5, 2021",Oracle Park,St. Louis Cardinals,5,San Francisco Giants,3
"Monday, July 5, 2021",Tropicana Field,Cleveland Indians,8,Tampa Bay Rays,9
"Monday, July 5, 2021",Globe Life Field,Detroit Tigers,7,Texas Rangers,3
"Tuesday, July 6, 2021",Angel Stadium of Anaheim,Boston Red Sox,3,Los Angeles Angels,5
"Tuesday, July 6, 2021",Chase Field,Colorado Rockies,3,Arizona Diamondbacks,4
"Tuesday, July 6, 2021",Oriole Park at Camden Yards,Toronto Blue Jays,5,Baltimore Orioles,7
"Tuesday, July 6, 2021",Wrigley Field,Philadelphia Phillies,15,Chicago Cubs,10
"Tuesday, July 6, 2021",Minute Maid Park,Oakland Athletics,6,Houston Astros,9
"Tuesday, July 6, 2021",Kauffman Stadium,Cincinnati Reds,6,Kansas City Royals,7
"Tuesday, July 6, 2021",loanDepot park,Los Angeles Dodgers,1,Miami Marlins,2
"Tuesday, July 6, 2021",Target Field,Chicago White Sox,4,Minnesota Twins,1
"Tuesday, July 6, 2021",PNC Park,Atlanta Braves,1,Pittsburgh Pirates,2
"Tuesday, July 6, 2021",Petco Park,Washington Nationals,4,San Diego Padres,7
"Tuesday, July 6, 2021",T-Mobile Park,New York Yankees,12,Seattle Mariners,1
"Tuesday, July 6, 2021",Oracle Park,St. Louis Cardinals,6,San Francisco Giants,5
"Tuesday, July 6, 2021",Globe Life Field,Detroit Tigers,5,Texas Rangers,10
"Wednesday, July 7, 2021",Angel Stadium of Anaheim,Boston Red Sox,4,Los Angeles Angels,5
"Wednesday, July 7, 2021",Chase Field,Colorado Rockies,4,Arizona Diamondbacks,6
"Wednesday, July 7, 2021",Oriole Park at Camden Yards,Toronto Blue Jays,10,Baltimore Orioles,2
"Wednesday, July 7, 2021",Wrigley Field,Philadelphia Phillies,3,Chicago Cubs,8
"Wednesday, July 7, 2021",Minute Maid Park,Oakland Athletics,3,Houston Astros,4
"Wednesday, July 7, 2021",Kauffman Stadium,Cincinnati Reds,5,Kansas City Royals,2
"Wednesday, July 7, 2021",loanDepot park,Los Angeles Dodgers,6,Miami Marlins,9
"Wednesday, July 7, 2021",Target Field,Chicago White Sox,6,Minnesota Twins,1
"Wednesday, July 7, 2021",Citi Field,Milwaukee Brewers,3,New York Mets,4
"Wednesday, July 7, 2021",Citi Field,Milwaukee Brewers,5,New York Mets,0
"Wednesday, July 7, 2021",PNC Park,Atlanta Braves,14,Pittsburgh Pirates,3
"Wednesday, July 7, 2021",Petco Park,Washington Nationals,15,San Diego Padres,5
"Wednesday, July 7, 2021",T-Mobile Park,New York Yankees,5,Seattle Mariners,4
"Wednesday, July 7, 2021",Oracle Park,St. Louis Cardinals,2,San Francisco Giants,5
"Wednesday, July 7, 2021",Tropicana Field,Cleveland Indians,1,Tampa Bay Rays,8
"Wednesday, July 7, 2021",Tropicana Field,Cleveland Indians,0,Tampa Bay Rays,4
"Wednesday, July 7, 2021",Globe Life Field,Detroit Tigers,5,Texas Rangers,3
"Thursday, July 8, 2021",Chase Field,Colorado Rockies,9,Arizona Diamondbacks,3
"Thursday, July 8, 2021",Wrigley Field,Philadelphia Phillies,8,Chicago Cubs,0
"Thursday, July 8, 2021",Progressive Field,Kansas City Royals,4,Cleveland Indians,7
"Thursday, July 8, 2021",Minute Maid Park,Oakland Athletics,2,Houston Astros,1
"Thursday, July 8, 2021",loanDepot park,Los Angeles Dodgers,6,Miami Marlins,1
"Thursday, July 8, 2021",American Family Field,Cincinnati Reds,3,Milwaukee Brewers,5
"Thursday, July 8, 2021",Target Field,Detroit Tigers,3,Minnesota Twins,5
"Thursday, July 8, 2021",Petco Park,Washington Nationals,8,San Diego Padres,9
"Thursday, July 8, 2021",T-Mobile Park,New York Yankees,0,Seattle Mariners,4
"Friday, July 9, 2021",Oriole Park at Camden Yards,Chicago White Sox,12,Baltimore Orioles,1
"Friday, July 9, 2021",Fenway Park,Philadelphia Phillies,5,Boston Red Sox,11
"Friday, July 9, 2021",Wrigley Field,St. Louis Cardinals,5,Chicago Cubs,10
"Friday, July 9, 2021",Progressive Field,Kansas City Royals,1,Cleveland Indians,2
"Friday, July 9, 2021",Minute Maid Park,New York Yankees,4,Houston Astros,0
"Friday, July 9, 2021",Dodger Stadium,Arizona Diamondbacks,5,Los Angeles Dodgers,2
"Friday, July 9, 2021",loanDepot park,Atlanta Braves,5,Miami Marlins,0
"Friday, July 9, 2021",American Family Field,Cincinnati Reds,2,Milwaukee Brewers,0
"Friday, July 9, 2021",Target Field,Detroit Tigers,2,Minnesota Twins,4
"Friday, July 9, 2021",Citi Field,Pittsburgh Pirates,4,New York Mets,13
"Friday, July 9, 2021",Petco Park,Colorado Rockies,2,San Diego Padres,4
"Friday, July 9, 2021",T-Mobile Park,Los Angeles Angels,3,Seattle Mariners,7
"Friday, July 9, 2021",Oracle Park,Washington Nationals,3,San Francisco Giants,5
"Friday, July 9, 2021",Tropicana Field,Toronto Blue Jays,1,Tampa Bay Rays,7
"Friday, July 9, 2021",Globe Life Field,Oakland Athletics,2,Texas Rangers,3
"Saturday, July 10, 2021",Oriole Park at Camden Yards,Chicago White Sox,8,Baltimore Orioles,3
"Saturday, July 10, 2021",Fenway Park,Philadelphia Phillies,11,Boston Red Sox,2
"Saturday, July 10, 2021",Wrigley Field,St. Louis Cardinals,6,Chicago Cubs,0
"Saturday, July 10, 2021",Progressive Field,Kansas City Royals,6,Cleveland Indians,14
"Saturday, July 10, 2021",Minute Maid Park,New York Yankees,1,Houston Astros,0
"Saturday, July 10, 2021",Dodger Stadium,Arizona Diamondbacks,1,Los Angeles Dodgers,22
"Saturday, July 10, 2021",loanDepot park,Atlanta Braves,5,Miami Marlins,4
"Saturday, July 10, 2021",American Family Field,Cincinnati Reds,4,Milwaukee Brewers,3
"Saturday, July 10, 2021",Target Field,Detroit Tigers,4,Minnesota Twins,9
"Saturday, July 10, 2021",Citi Field,Pittsburgh Pirates,6,New York Mets,2
"Saturday, July 10, 2021",Citi Field,Pittsburgh Pirates,2,New York Mets,4
"Saturday, July 10, 2021",Petco Park,Colorado Rockies,3,San Diego Padres,0
"Saturday, July 10, 2021",T-Mobile Park,Los Angeles Angels,0,Seattle Mariners,2
"Saturday, July 10, 2021",Oracle Park,Washington Nationals,4,San Francisco Giants,10
"Saturday, July 10, 2021",Tropicana Field,Toronto Blue Jays,2,Tampa Bay Rays,5
"Saturday, July 10, 2021",Globe Life Field,Oakland Athletics,8,Texas Rangers,4
"Sunday, July 11, 2021",Oriole Park at Camden Yards,Chicago White Sox,7,Baltimore Orioles,5
"Sunday, July 11, 2021",Fenway Park,Philadelphia Phillies,5,Boston Red Sox,4
"Sunday, July 11, 2021",Minute Maid Park,New York Yankees,7,Houston Astros,8
"Sunday, July 11, 2021",Dodger Stadium,Arizona Diamondbacks,4,Los Angeles Dodgers,7
"Sunday, July 11, 2021",loanDepot park,Atlanta Braves,4,Miami Marlins,7
"Sunday, July 11, 2021",American Family Field,Cincinnati Reds,3,Milwaukee Brewers,1
"Sunday, July 11, 2021",Target Field,Detroit Tigers,9,Minnesota Twins,12
"Sunday, July 11, 2021",Citi Field,Pittsburgh Pirates,6,New York Mets,5
"Sunday, July 11, 2021",Petco Park,Colorado Rockies,3,San Diego Padres,1
"Sunday, July 11, 2021",T-Mobile Park,Los Angeles Angels,7,Seattle Mariners,1
"Sunday, July 11, 2021",Oracle Park,Washington Nationals,1,San Francisco Giants,3
"Sunday, July 11, 2021",Tropicana Field,Toronto Blue Jays,3,Tampa Bay Rays,1
"Sunday, July 11, 2021",Globe Life Field,Oakland Athletics,4,Texas Rangers,1
"Friday, July 16, 2021",Angel Stadium of Anaheim,Seattle Mariners,6,Los Angeles Angels,5
"Friday, July 16, 2021",Chase Field,Chicago Cubs,5,Arizona Diamondbacks,1
"Friday, July 16, 2021",Truist Park,Tampa Bay Rays,7,Atlanta Braves,6
"Friday, July 16, 2021",Guaranteed Rate Field,Houston Astros,7,Chicago White Sox,1
"Friday, July 16, 2021",Great American Ball Park,Milwaukee Brewers,11,Cincinnati Reds,6
"Friday, July 16, 2021",Coors Field,Los Angeles Dodgers,10,Colorado Rockies,4
"Friday, July 16, 2021",Kauffman Stadium,Baltimore Orioles,2,Kansas City Royals,9
"Friday, July 16, 2021",Yankee Stadium III,Boston Red Sox,4,New York Yankees,0
"Friday, July 16, 2021",RingCentral Coliseum,Cleveland Indians,4,Oakland Athletics,5
"Friday, July 16, 2021",Citizens Bank Park,Miami Marlins,2,Philadelphia Phillies,5
"Friday, July 16, 2021",Citizens Bank Park,Miami Marlins,7,Philadelphia Phillies,0
"Friday, July 16, 2021",PNC Park,New York Mets,1,Pittsburgh Pirates,4
"Friday, July 16, 2021",Busch Stadium III,San Francisco Giants,7,St. Louis Cardinals,2
"Friday, July 16, 2021",Sahlen Field,Texas Rangers,2,Toronto Blue Jays,10
"Friday, July 16, 2021",Nationals Park,San Diego Padres,24,Washington Nationals,8
"Saturday, July 17, 2021",Angel Stadium of Anaheim,Seattle Mariners,4,Los Angeles Angels,9
"Saturday, July 17, 2021",Chase Field,Chicago Cubs,4,Arizona Diamondbacks,2
"Saturday, July 17, 2021",Truist Park,Tampa Bay Rays,0,Atlanta Braves,9
"Saturday, July 17, 2021",Guaranteed Rate Field,Houston Astros,1,Chicago White Sox,10
"Saturday, July 17, 2021",Great American Ball Park,Milwaukee Brewers,7,Cincinnati Reds,4
"Saturday, July 17, 2021",Coors Field,Los Angeles Dodgers,9,Colorado Rockies,2
"Saturday, July 17, 2021",Comerica Park,Minnesota Twins,0,Detroit Tigers,1
"Saturday, July 17, 2021",Comerica Park,Minnesota Twins,4,Detroit Tigers,5
"Saturday, July 17, 2021",Kauffman Stadium,Baltimore Orioles,8,Kansas City Royals,4
"Saturday, July 17, 2021",Yankee Stadium III,Boston Red Sox,1,New York Yankees,3
"Saturday, July 17, 2021",RingCentral Coliseum,Cleveland Indians,3,Oakland Athletics,2
"Saturday, July 17, 2021",Citizens Bank Park,Miami Marlins,2,Philadelphia Phillies,4
"Saturday, July 17, 2021",PNC Park,New York Mets,7,Pittsburgh Pirates,9
"Saturday, July 17, 2021",Busch Stadium III,San Francisco Giants,1,St. Louis Cardinals,3
"Saturday, July 17, 2021",Nationals Park,San Diego Padres,10,Washington Nationals,4
"Sunday, July 18, 2021",Angel Stadium of Anaheim,Seattle Mariners,7,Los Angeles Angels,4
"Sunday, July 18, 2021",Chase Field,Chicago Cubs,4,Arizona Diamondbacks,6
"Sunday, July 18, 2021",Truist Park,Tampa Bay Rays,7,Atlanta Braves,5
"Sunday, July 18, 2021",Guaranteed Rate Field,Houston Astros,0,Chicago White Sox,4
"Sunday, July 18, 2021",Great American Ball Park,Milwaukee Brewers,8,Cincinnati Reds,0
"Sunday, July 18, 2021",Coors Field,Los Angeles Dodgers,5,Colorado Rockies,6
"Sunday, July 18, 2021",Comerica Park,Minnesota Twins,0,Detroit Tigers,7
"Sunday, July 18, 2021",Kauffman Stadium,Baltimore Orioles,5,Kansas City Royals,0
"Sunday, July 18, 2021",Yankee Stadium III,Boston Red Sox,1,New York Yankees,9
"Sunday, July 18, 2021",RingCentral Coliseum,Cleveland Indians,4,Oakland Athletics,2
"Sunday, July 18, 2021",Citizens Bank Park,Miami Marlins,4,Philadelphia Phillies,7
"Sunday, July 18, 2021",PNC Park,New York Mets,7,Pittsburgh Pirates,6
"Sunday, July 18, 2021",Busch Stadium III,San Francisco Giants,1,St. Louis Cardinals,2
"Sunday, July 18, 2021",Sahlen Field,Texas Rangers,0,Toronto Blue Jays,5
"Sunday, July 18, 2021",Sahlen Field,Texas Rangers,0,Toronto Blue Jays,10
"Sunday, July 18, 2021",Nationals Park,San Diego Padres,7,Washington Nationals,8
"Monday, July 19, 2021",Chase Field,Pittsburgh Pirates,2,Arizona Diamondbacks,4
"Monday, July 19, 2021",Guaranteed Rate Field,Minnesota Twins,3,Chicago White Sox,2
"Monday, July 19, 2021",Guaranteed Rate Field,Minnesota Twins,3,Chicago White Sox,5
"Monday, July 19, 2021",Great American Ball Park,New York Mets,15,Cincinnati Reds,11
"Monday, July 19, 2021",Comerica Park,Texas Rangers,0,Detroit Tigers,14
"Monday, July 19, 2021",Minute Maid Park,Cleveland Indians,3,Houston Astros,4
"Monday, July 19, 2021",Dodger Stadium,San Francisco Giants,7,Los Angeles Dodgers,2
"Monday, July 19, 2021",RingCentral Coliseum,Los Angeles Angels,1,Oakland Athletics,4
"Monday, July 19, 2021",Busch Stadium III,Chicago Cubs,3,St. Louis Cardinals,8
"Monday, July 19, 2021",Tropicana Field,Baltimore Orioles,6,Tampa Bay Rays,1
"Monday, July 19, 2021",Sahlen Field,Boston Red Sox,13,Toronto Blue Jays,4
"Monday, July 19, 2021",Nationals Park,Miami Marlins,1,Washington Nationals,18
"Tuesday, July 20, 2021",Chase Field,Pittsburgh Pirates,6,Arizona Diamondbacks,11
"Tuesday, July 20, 2021",Truist Park,San Diego Padres,1,Atlanta Braves,2
"Tuesday, July 20, 2021",Guaranteed Rate Field,Minnesota Twins,5,Chicago White Sox,9
"Tuesday, July 20, 2021",Great American Ball Park,New York Mets,3,Cincinnati Reds,4
"Tuesday, July 20, 2021",Coors Field,Seattle Mariners,6,Colorado Rockies,4
"Tuesday, July 20, 2021",Comerica Park,Texas Rangers,1,Detroit Tigers,4
"Tuesday, July 20, 2021",Minute Maid Park,Cleveland Indians,3,Houston Astros,9
"Tuesday, July 20, 2021",Dodger Stadium,San Francisco Giants,6,Los Angeles Dodgers,8
"Tuesday, July 20, 2021",American Family Field,Kansas City Royals,5,Milwaukee Brewers,2
"Tuesday, July 20, 2021",Yankee Stadium III,Philadelphia Phillies,4,New York Yankees,6
"Tuesday, July 20, 2021",RingCentral Coliseum,Los Angeles Angels,0,Oakland Athletics,6
"Tuesday, July 20, 2021",Busch Stadium III,Chicago Cubs,7,St. Louis Cardinals,6
"Tuesday, July 20, 2021",Tropicana Field,Baltimore Orioles,3,Tampa Bay Rays,9
"Tuesday, July 20, 2021",Nationals Park,Miami Marlins,3,Washington Nationals,6
"Wednesday, July 21, 2021",Chase Field,Pittsburgh Pirates,4,Arizona Diamondbacks,6
"Wednesday, July 21, 2021",Truist Park,San Diego Padres,3,Atlanta Braves,2
"Wednesday, July 21, 2021",Truist Park,San Diego Padres,6,Atlanta Braves,5
"Wednesday, July 21, 2021",Guaranteed Rate Field,Minnesota Twins,7,Chicago White Sox,2
"Wednesday, July 21, 2021",Great American Ball Park,New York Mets,7,Cincinnati Reds,0
"Wednesday, July 21, 2021",Coors Field,Seattle Mariners,3,Colorado Rockies,6
"Wednesday, July 21, 2021",Comerica Park,Texas Rangers,2,Detroit Tigers,4
"Wednesday, July 21, 2021",Minute Maid Park,Cleveland Indians,5,Houston Astros,4
"Wednesday, July 21, 2021",Dodger Stadium,San Francisco Giants,4,Los Angeles Dodgers,2
"Wednesday, July 21, 2021",American Family Field,Kansas City Royals,6,Milwaukee Brewers,3
"Wednesday, July 21, 2021",Yankee Stadium III,Philadelphia Phillies,5,New York Yankees,6
"Wednesday, July 21, 2021",Busch Stadium III,Chicago Cubs,2,St. Louis Cardinals,3
"Wednesday, July 21, 2021",Tropicana Field,Baltimore Orioles,4,Tampa Bay Rays,5
"Wednesday, July 21, 2021",Sahlen Field,Boston Red Sox,7,Toronto Blue Jays,4
"Wednesday, July 21, 2021",Nationals Park,Miami Marlins,3,Washington Nationals,1
"Thursday, July 22, 2021",Fenway Park,New York Yankees,4,Boston Red Sox,5
"Thursday, July 22, 2021",Progressive Field,Tampa Bay Rays,5,Cleveland Indians,4
"Thursday, July 22, 2021",Comerica Park,Texas Rangers,5,Detroit Tigers,7
"Thursday, July 22, 2021",Dodger Stadium,San Francisco Giants,5,Los Angeles Dodgers,3
"Thursday, July 22, 2021",loanDepot park,San Diego Padres,3,Miami Marlins,2
"Thursday, July 22, 2021",Target Field,Los Angeles Angels,3,Minnesota Twins,2
"Thursday, July 22, 2021",Citizens Bank Park,Atlanta Braves,7,Philadelphia Phillies,2
"Thursday, July 22, 2021",T-Mobile Park,Oakland Athletics,4,Seattle Mariners,1
"Thursday, July 22, 2021",Busch Stadium III,Chicago Cubs,2,St. Louis Cardinals,3
"Friday, July 23, 2021",Oriole Park at Camden Yards,Washington Nationals,1,Baltimore Orioles,6
"Friday, July 23, 2021",Fenway Park,New York Yankees,2,Boston Red Sox,6
"Friday, July 23, 2021",Wrigley Field,Arizona Diamondbacks,3,Chicago Cubs,8
"Friday, July 23, 2021",Great American Ball Park,St. Louis Cardinals,5,Cincinnati Reds,6
"Friday, July 23, 2021",Progressive Field,Tampa Bay Rays,10,Cleveland Indians,5
"Friday, July 23, 2021",Minute Maid Park,Texas Rangers,3,Houston Astros,7
"Friday, July 23, 2021",Kauffman Stadium,Detroit Tigers,3,Kansas City Royals,5
"Friday, July 23, 2021",Dodger Stadium,Colorado Rockies,9,Los Angeles Dodgers,6
"Friday, July 23, 2021",loanDepot park,San Diego Padres,5,Miami Marlins,2
"Friday, July 23, 2021",American Family Field,Chicago White Sox,1,Milwaukee Brewers,7
"Friday, July 23, 2021",Target Field,Los Angeles Angels,4,Minnesota Twins,5
"Friday, July 23, 2021",Citi Field,Toronto Blue Jays,0,New York Mets,3
"Friday, July 23, 2021",Citizens Bank Park,Atlanta Braves,1,Philadelphia Phillies,5
"Friday, July 23, 2021",T-Mobile Park,Oakland Athletics,3,Seattle Mariners,4
"Friday, July 23, 2021",Oracle Park,Pittsburgh Pirates,6,San Francisco Giants,4
"Saturday, July 24, 2021",Oriole Park at Camden Yards,Washington Nationals,3,Baltimore Orioles,5
"Saturday, July 24, 2021",Fenway Park,New York Yankees,4,Boston Red Sox,3
"Saturday, July 24, 2021",Wrigley Field,Arizona Diamondbacks,7,Chicago Cubs,3
"Saturday, July 24, 2021",Great American Ball Park,St. Louis Cardinals,3,Cincinnati Reds,5
"Saturday, July 24, 2021",Progressive Field,Tampa Bay Rays,8,Cleveland Indians,2
"Saturday, July 24, 2021",Minute Maid Park,Texas Rangers,1,Houston Astros,4
"Saturday, July 24, 2021",Kauffman Stadium,Detroit Tigers,8,Kansas City Royals,9
"Saturday, July 24, 2021",Dodger Stadium,Colorado Rockies,0,Los Angeles Dodgers,1
"Saturday, July 24, 2021",loanDepot park,San Diego Padres,2,Miami Marlins,3
"Saturday, July 24, 2021",American Family Field,Chicago White Sox,1,Milwaukee Brewers,6
"Saturday, July 24, 2021",Target Field,Los Angeles Angels,2,Minnesota Twins,1
"Saturday, July 24, 2021",Citi Field,Toronto Blue Jays,10,New York Mets,3
"Saturday, July 24, 2021",Citizens Bank Park,Atlanta Braves,15,Philadelphia Phillies,3
"Saturday, July 24, 2021",T-Mobile Park,Oakland Athletics,4,Seattle Mariners,5
"Saturday, July 24, 2021",Oracle Park,Pittsburgh Pirates,10,San Francisco Giants,2
"Sunday, July 25, 2021",Oriole Park at Camden Yards,Washington Nationals,4,Baltimore Orioles,5
"Sunday, July 25, 2021",Fenway Park,New York Yankees,4,Boston Red Sox,5
"Sunday, July 25, 2021",Wrigley Field,Arizona Diamondbacks,1,Chicago Cubs,5
"Sunday, July 25, 2021",Great American Ball Park,St. Louis Cardinals,10,Cincinnati Reds,6
"Sunday, July 25, 2021",Progressive Field,Tampa Bay Rays,2,Cleveland Indians,3
"Sunday, July 25, 2021",Minute Maid Park,Texas Rangers,1,Houston Astros,3
"Sunday, July 25, 2021",Kauffman Stadium,Detroit Tigers,1,Kansas City Royals,6
"Sunday, July 25, 2021",Dodger Stadium,Colorado Rockies,2,Los Angeles Dodgers,3
"Sunday, July 25, 2021",loanDepot park,San Diego Padres,3,Miami Marlins,9
"Sunday, July 25, 2021",American Family Field,Chicago White Sox,3,Milwaukee Brewers,1
"Sunday, July 25, 2021",Target Field,Los Angeles Angels,6,Minnesota Twins,2
"Sunday, July 25, 2021",Citi Field,Toronto Blue Jays,4,New York Mets,5
"Sunday, July 25, 2021",Citizens Bank Park,Atlanta Braves,1,Philadelphia Phillies,2
"Sunday, July 25, 2021",T-Mobile Park,Oakland Athletics,3,Seattle Mariners,4
"Sunday, July 25, 2021",Oracle Park,Pittsburgh Pirates,1,San Francisco Giants,6
"Monday, July 26, 2021",Angel Stadium of Anaheim,Colorado Rockies,2,Los Angeles Angels,6
"Monday, July 26, 2021",Fenway Park,Toronto Blue Jays,4,Boston Red Sox,5
"Monday, July 26, 2021",Wrigley Field,Cincinnati Reds,5,Chicago Cubs,6
"Monday, July 26, 2021",Kauffman Stadium,Chicago White Sox,3,Kansas City Royals,4
"Monday, July 26, 2021",Target Field,Detroit Tigers,5,Minnesota Twins,6
"Monday, July 26, 2021",Citi Field,Atlanta Braves,2,New York Mets,0
"Monday, July 26, 2021",Citi Field,Atlanta Braves,0,New York Mets,1
"Monday, July 26, 2021",Citizens Bank Park,Washington Nationals,5,Philadelphia Phillies,6
"Monday, July 26, 2021",T-Mobile Park,Houston Astros,8,Seattle Mariners,11
"Tuesday, July 27, 2021",Angel Stadium of Anaheim,Colorado Rockies,12,Los Angeles Angels,3
"Tuesday, July 27, 2021",Oriole Park at Camden Yards,Miami Marlins,7,Baltimore Orioles,3
"Tuesday, July 27, 2021",Wrigley Field,Cincinnati Reds,7,Chicago Cubs,4
"Tuesday, July 27, 2021",Progressive Field,St. Louis Cardinals,4,Cleveland Indians,2
"Tuesday, July 27, 2021",Kauffman Stadium,Chicago White Sox,5,Kansas City Royals,3
"Tuesday, July 27, 2021",Target Field,Detroit Tigers,6,Minnesota Twins,5
"Tuesday, July 27, 2021",Citi Field,Atlanta Braves,12,New York Mets,5
"Tuesday, July 27, 2021",Citizens Bank Park,Washington Nationals,6,Philadelphia Phillies,4
"Tuesday, July 27, 2021",PNC Park,Milwaukee Brewers,9,Pittsburgh Pirates,0
"Tuesday, July 27, 2021",Petco Park,Oakland Athletics,4,San Diego Padres,7
"Tuesday, July 27, 2021",T-Mobile Park,Houston Astros,8,Seattle Mariners,6
"Tuesday, July 27, 2021",Oracle Park,Los Angeles Dodgers,1,San Francisco Giants,2
"Tuesday, July 27, 2021",Tropicana Field,New York Yankees,4,Tampa Bay Rays,3
"Tuesday, July 27, 2021",Globe Life Field,Arizona Diamondbacks,4,Texas Rangers,5
"Wednesday, July 28, 2021",Angel Stadium of Anaheim,Colorado Rockies,7,Los Angeles Angels,8
"Wednesday, July 28, 2021",Oriole Park at Camden Yards,Miami Marlins,7,Baltimore Orioles,8
"Wednesday, July 28, 2021",Fenway Park,Toronto Blue Jays,4,Boston Red Sox,1
"Wednesday, July 28, 2021",Fenway Park,Toronto Blue Jays,1,Boston Red Sox,4
"Wednesday, July 28, 2021",Wrigley Field,Cincinnati Reds,8,Chicago Cubs,2
"Wednesday, July 28, 2021",Progressive Field,St. Louis Cardinals,2,Cleveland Indians,7
"Wednesday, July 28, 2021",Kauffman Stadium,Chicago White Sox,2,Kansas City Royals,3
"Wednesday, July 28, 2021",Target Field,Detroit Tigers,17,Minnesota Twins,14
"Wednesday, July 28, 2021",Citi Field,Atlanta Braves,1,New York Mets,2
"Wednesday, July 28, 2021",PNC Park,Milwaukee Brewers,7,Pittsburgh Pirates,3
"Wednesday, July 28, 2021",Petco Park,Oakland Athletics,10,San Diego Padres,4
"Wednesday, July 28, 2021",T-Mobile Park,Houston Astros,11,Seattle Mariners,4
"Wednesday, July 28, 2021",Oracle Park,Los Angeles Dodgers,8,San Francisco Giants,0
"Wednesday, July 28, 2021",Tropicana Field,New York Yankees,3,Tampa Bay Rays,1
"Wednesday, July 28, 2021",Globe Life Field,Arizona Diamondbacks,3,Texas Rangers,2
"Thursday, July 29, 2021",Angel Stadium of Anaheim,Oakland Athletics,4,Los Angeles Angels,0
"Thursday, July 29, 2021",Fenway Park,Toronto Blue Jays,13,Boston Red Sox,1
"Thursday, July 29, 2021",Wrigley Field,Cincinnati Reds,7,Chicago Cubs,4
"Thursday, July 29, 2021",Comerica Park,Baltimore Orioles,2,Detroit Tigers,6
"Thursday, July 29, 2021",Kauffman Stadium,Chicago White Sox,0,Kansas City Royals,5
"Thursday, July 29, 2021",Citi Field,Atlanta Braves,6,New York Mets,3
"Thursday, July 29, 2021",Citizens Bank Park,Washington Nationals,3,Philadelphia Phillies,1
"Thursday, July 29, 2021",Citizens Bank Park,Washington Nationals,8,Philadelphia Phillies,11
"Thursday, July 29, 2021",PNC Park,Milwaukee Brewers,12,Pittsburgh Pirates,0
"Thursday, July 29, 2021",Petco Park,Colorado Rockies,0,San Diego Padres,3
