game_date,game_loc,away_team,away_team_score,home_team,home_team_score
"Friday, June 17, 2022",Wrigley Field,Atlanta Braves,0,Chicago Cubs,1
"Friday, June 17, 2022",Great American Ball Park,Milwaukee Brewers,5,Cincinnati Reds,4
"Friday, June 17, 2022",Coors Field,San Diego Padres,4,Colorado Rockies,10
"Friday, June 17, 2022",Comerica Park,Texas Rangers,7,Detroit Tigers,0
"Friday, June 17, 2022",Minute Maid Park,Chicago White Sox,3,Houston Astros,13
"Friday, June 17, 2022",Dodger Stadium,Cleveland Guardians,2,Los Angeles Dodgers,1
"Friday, June 17, 2022",Citi Field,Miami Marlins,4,New York Mets,10
"Friday, June 17, 2022",RingCentral Coliseum,Kansas City Royals,5,Oakland Athletics,1
"Friday, June 17, 2022",PNC Park,San Francisco Giants,2,Pittsburgh Pirates,0
"Friday, June 17, 2022",T-Mobile Park,Los Angeles Angels,1,Seattle Mariners,8
"Friday, June 17, 2022",Rogers Centre,New York Yankees,12,Toronto Blue Jays,3
"Friday, June 17, 2022",Nationals Park,Philadelphia Phillies,5,Washington Nationals,3
"Friday, June 17, 2022",Nationals Park,Philadelphia Phillies,8,Washington Nationals,7
"Saturday, June 18, 2022",Chase Field,Minnesota Twins,11,Arizona Diamondbacks,1
"Saturday, June 18, 2022",Oriole Park at Camden Yards,Tampa Bay Rays,7,Baltimore Orioles,6
"Saturday, June 18, 2022",Fenway Park,St. Louis Cardinals,11,Boston Red Sox,2
"Saturday, June 18, 2022",Wrigley Field,Atlanta Braves,3,Chicago Cubs,6
"Saturday, June 18, 2022",Great American Ball Park,Milwaukee Brewers,7,Cincinnati Reds,3
"Saturday, June 18, 2022",Coors Field,San Diego Padres,4,Colorado Rockies,5
"Saturday, June 18, 2022",Comerica Park,Texas Rangers,7,Detroit Tigers,14
"Saturday, June 18, 2022",Minute Maid Park,Chicago White Sox,7,Houston Astros,0
"Saturday, June 18, 2022",Dodger Stadium,Cleveland Guardians,1,Los Angeles Dodgers,7
"Saturday, June 18, 2022",Citi Field,Miami Marlins,2,New York Mets,3
"Saturday, June 18, 2022",RingCentral Coliseum,Kansas City Royals,2,Oakland Athletics,0
"Saturday, June 18, 2022",PNC Park,San Francisco Giants,7,Pittsburgh Pirates,5
"Saturday, June 18, 2022",T-Mobile Park,Los Angeles Angels,4,Seattle Mariners,2
"Saturday, June 18, 2022",T-Mobile Park,Los Angeles Angels,3,Seattle Mariners,0
"Saturday, June 18, 2022",Rogers Centre,New York Yankees,4,Toronto Blue Jays,0
"Saturday, June 18, 2022",Nationals Park,Philadelphia Phillies,2,Washington Nationals,1
"Sunday, June 19, 2022",Chase Field,Minnesota Twins,1,Arizona Diamondbacks,7
"Sunday, June 19, 2022",Oriole Park at Camden Yards,Tampa Bay Rays,1,Baltimore Orioles,2
"Sunday, June 19, 2022",Fenway Park,St. Louis Cardinals,4,Boston Red Sox,6
"Sunday, June 19, 2022",Wrigley Field,Atlanta Braves,6,Chicago Cubs,0
"Sunday, June 19, 2022",Great American Ball Park,Milwaukee Brewers,6,Cincinnati Reds,3
"Sunday, June 19, 2022",Coors Field,San Diego Padres,3,Colorado Rockies,8
"Sunday, June 19, 2022",Comerica Park,Texas Rangers,3,Detroit Tigers,7
"Sunday, June 19, 2022",Minute Maid Park,Chicago White Sox,3,Houston Astros,4
"Sunday, June 19, 2022",Dodger Stadium,Cleveland Guardians,5,Los Angeles Dodgers,3
"Sunday, June 19, 2022",Citi Field,Miami Marlins,6,New York Mets,2
"Sunday, June 19, 2022",RingCentral Coliseum,Kansas City Royals,0,Oakland Athletics,4
"Sunday, June 19, 2022",PNC Park,San Francisco Giants,3,Pittsburgh Pirates,4
"Sunday, June 19, 2022",T-Mobile Park,Los Angeles Angels,4,Seattle Mariners,0
"Sunday, June 19, 2022",Rogers Centre,New York Yankees,9,Toronto Blue Jays,10
"Sunday, June 19, 2022",Nationals Park,Philadelphia Phillies,3,Washington Nationals,9
"Monday, June 20, 2022",Angel Stadium of Anaheim,Kansas City Royals,6,Los Angeles Angels,2
"Monday, June 20, 2022",Truist Park,San Francisco Giants,1,Atlanta Braves,2
"Monday, June 20, 2022",Fenway Park,Detroit Tigers,2,Boston Red Sox,5
"Monday, June 20, 2022",Guaranteed Rate Field,Toronto Blue Jays,7,Chicago White Sox,8
"Monday, June 20, 2022",American Family Field,St. Louis Cardinals,0,Milwaukee Brewers,2
"Monday, June 20, 2022",Citi Field,Miami Marlins,0,New York Mets,6
"Monday, June 20, 2022",PNC Park,Chicago Cubs,1,Pittsburgh Pirates,12
"Monday, June 20, 2022",Petco Park,Arizona Diamondbacks,1,San Diego Padres,4
"Monday, June 20, 2022",Tropicana Field,New York Yankees,4,Tampa Bay Rays,2
"Tuesday, June 21, 2022",Angel Stadium of Anaheim,Kansas City Royals,12,Los Angeles Angels,11
"Tuesday, June 21, 2022",Truist Park,San Francisco Giants,12,Atlanta Braves,10
"Tuesday, June 21, 2022",Oriole Park at Camden Yards,Washington Nationals,3,Baltimore Orioles,0
"Tuesday, June 21, 2022",Fenway Park,Detroit Tigers,4,Boston Red Sox,5
"Tuesday, June 21, 2022",Guaranteed Rate Field,Toronto Blue Jays,6,Chicago White Sox,7
"Tuesday, June 21, 2022",Great American Ball Park,Los Angeles Dodgers,8,Cincinnati Reds,2
"Tuesday, June 21, 2022",Minute Maid Park,New York Mets,2,Houston Astros,8
"Tuesday, June 21, 2022",loanDepot park,Colorado Rockies,8,Miami Marlins,9
"Tuesday, June 21, 2022",American Family Field,St. Louis Cardinals,6,Milwaukee Brewers,2
"Tuesday, June 21, 2022",Target Field,Cleveland Guardians,6,Minnesota Twins,5
"Tuesday, June 21, 2022",RingCentral Coliseum,Seattle Mariners,8,Oakland Athletics,2
"Tuesday, June 21, 2022",PNC Park,Chicago Cubs,1,Pittsburgh Pirates,7
"Tuesday, June 21, 2022",Petco Park,Arizona Diamondbacks,2,San Diego Padres,3
"Tuesday, June 21, 2022",Tropicana Field,New York Yankees,4,Tampa Bay Rays,5
"Tuesday, June 21, 2022",Globe Life Field,Philadelphia Phillies,0,Texas Rangers,7
"Wednesday, June 22, 2022",Angel Stadium of Anaheim,Kansas City Royals,0,Los Angeles Angels,5
"Wednesday, June 22, 2022",Truist Park,San Francisco Giants,3,Atlanta Braves,4
"Wednesday, June 22, 2022",Oriole Park at Camden Yards,Washington Nationals,0,Baltimore Orioles,7
"Wednesday, June 22, 2022",Fenway Park,Detroit Tigers,2,Boston Red Sox,6
"Wednesday, June 22, 2022",Guaranteed Rate Field,Toronto Blue Jays,9,Chicago White Sox,5
"Wednesday, June 22, 2022",Great American Ball Park,Los Angeles Dodgers,8,Cincinnati Reds,4
"Wednesday, June 22, 2022",Minute Maid Park,New York Mets,3,Houston Astros,5
"Wednesday, June 22, 2022",loanDepot park,Colorado Rockies,4,Miami Marlins,7
"Wednesday, June 22, 2022",American Family Field,St. Louis Cardinals,5,Milwaukee Brewers,4
"Wednesday, June 22, 2022",Target Field,Cleveland Guardians,11,Minnesota Twins,10
"Wednesday, June 22, 2022",RingCentral Coliseum,Seattle Mariners,9,Oakland Athletics,0
"Wednesday, June 22, 2022",PNC Park,Chicago Cubs,14,Pittsburgh Pirates,5
"Wednesday, June 22, 2022",Petco Park,Arizona Diamondbacks,4,San Diego Padres,10
"Wednesday, June 22, 2022",Tropicana Field,New York Yankees,5,Tampa Bay Rays,4
"Wednesday, June 22, 2022",Globe Life Field,Philadelphia Phillies,2,Texas Rangers,4
"Thursday, June 23, 2022",Truist Park,San Francisco Giants,6,Atlanta Braves,7
"Thursday, June 23, 2022",Guaranteed Rate Field,Baltimore Orioles,4,Chicago White Sox,0
"Thursday, June 23, 2022",Great American Ball Park,Los Angeles Dodgers,10,Cincinnati Reds,5
"Thursday, June 23, 2022",loanDepot park,Colorado Rockies,2,Miami Marlins,3
"Thursday, June 23, 2022",American Family Field,St. Louis Cardinals,4,Milwaukee Brewers,6
"Thursday, June 23, 2022",Target Field,Cleveland Guardians,0,Minnesota Twins,1
"Thursday, June 23, 2022",Yankee Stadium III,Houston Astros,6,New York Yankees,7
"Thursday, June 23, 2022",RingCentral Coliseum,Seattle Mariners,2,Oakland Athletics,1
"Thursday, June 23, 2022",PNC Park,Chicago Cubs,7,Pittsburgh Pirates,8
"Thursday, June 23, 2022",Petco Park,Philadelphia Phillies,6,San Diego Padres,2
"Friday, June 24, 2022",Angel Stadium of Anaheim,Seattle Mariners,4,Los Angeles Angels,3
"Friday, June 24, 2022",Chase Field,Detroit Tigers,5,Arizona Diamondbacks,1
"Friday, June 24, 2022",Truist Park,Los Angeles Dodgers,4,Atlanta Braves,1
"Friday, June 24, 2022",Guaranteed Rate Field,Baltimore Orioles,4,Chicago White Sox,1
"Friday, June 24, 2022",Progressive Field,Boston Red Sox,6,Cleveland Guardians,3
"Friday, June 24, 2022",Kauffman Stadium,Oakland Athletics,1,Kansas City Royals,3
"Friday, June 24, 2022",loanDepot park,New York Mets,5,Miami Marlins,3
"Friday, June 24, 2022",American Family Field,Toronto Blue Jays,9,Milwaukee Brewers,4
"Friday, June 24, 2022",Target Field,Colorado Rockies,1,Minnesota Twins,0
"Friday, June 24, 2022",Yankee Stadium III,Houston Astros,3,New York Yankees,1
"Friday, June 24, 2022",Petco Park,Philadelphia Phillies,0,San Diego Padres,1
"Friday, June 24, 2022",Oracle Park,Cincinnati Reds,4,San Francisco Giants,2
"Friday, June 24, 2022",Busch Stadium III,Chicago Cubs,3,St. Louis Cardinals,0
"Friday, June 24, 2022",Tropicana Field,Pittsburgh Pirates,3,Tampa Bay Rays,4
"Friday, June 24, 2022",Globe Life Field,Washington Nationals,2,Texas Rangers,1
"Saturday, June 25, 2022",Angel Stadium of Anaheim,Seattle Mariners,5,Los Angeles Angels,3
"Saturday, June 25, 2022",Chase Field,Detroit Tigers,6,Arizona Diamondbacks,3
"Saturday, June 25, 2022",Truist Park,Los Angeles Dodgers,3,Atlanta Braves,5
"Saturday, June 25, 2022",Guaranteed Rate Field,Baltimore Orioles,6,Chicago White Sox,2
"Saturday, June 25, 2022",Progressive Field,Boston Red Sox,4,Cleveland Guardians,2
"Saturday, June 25, 2022",Kauffman Stadium,Oakland Athletics,9,Kansas City Royals,7
"Saturday, June 25, 2022",loanDepot park,New York Mets,5,Miami Marlins,3
"Saturday, June 25, 2022",American Family Field,Toronto Blue Jays,4,Milwaukee Brewers,5
"Saturday, June 25, 2022",Target Field,Colorado Rockies,0,Minnesota Twins,6
"Saturday, June 25, 2022",Yankee Stadium III,Houston Astros,3,New York Yankees,0
"Saturday, June 25, 2022",Petco Park,Philadelphia Phillies,4,San Diego Padres,2
"Saturday, June 25, 2022",Oracle Park,Cincinnati Reds,2,San Francisco Giants,9
"Saturday, June 25, 2022",Busch Stadium III,Chicago Cubs,3,St. Louis Cardinals,5
"Saturday, June 25, 2022",Tropicana Field,Pittsburgh Pirates,5,Tampa Bay Rays,6
"Saturday, June 25, 2022",Globe Life Field,Washington Nationals,2,Texas Rangers,3
"Sunday, June 26, 2022",Angel Stadium of Anaheim,Seattle Mariners,1,Los Angeles Angels,2
"Sunday, June 26, 2022",Chase Field,Detroit Tigers,7,Arizona Diamondbacks,11
"Sunday, June 26, 2022",Truist Park,Los Angeles Dodgers,5,Atlanta Braves,3
"Sunday, June 26, 2022",Guaranteed Rate Field,Baltimore Orioles,3,Chicago White Sox,4
"Sunday, June 26, 2022",Progressive Field,Boston Red Sox,8,Cleveland Guardians,3
"Sunday, June 26, 2022",Kauffman Stadium,Oakland Athletics,5,Kansas City Royals,3
"Sunday, June 26, 2022",loanDepot park,New York Mets,2,Miami Marlins,3
"Sunday, June 26, 2022",American Family Field,Toronto Blue Jays,3,Milwaukee Brewers,10
"Sunday, June 26, 2022",Target Field,Colorado Rockies,3,Minnesota Twins,6
"Sunday, June 26, 2022",Yankee Stadium III,Houston Astros,3,New York Yankees,6
"Sunday, June 26, 2022",Petco Park,Philadelphia Phillies,8,San Diego Padres,5
"Sunday, June 26, 2022",Oracle Park,Cincinnati Reds,10,San Francisco Giants,3
"Sunday, June 26, 2022",Busch Stadium III,Chicago Cubs,6,St. Louis Cardinals,5
"Sunday, June 26, 2022",Tropicana Field,Pittsburgh Pirates,2,Tampa Bay Rays,4
"Sunday, June 26, 2022",Globe Life Field,Washington Nationals,6,Texas Rangers,4
"Monday, June 27, 2022",Angel Stadium of Anaheim,Chicago White Sox,3,Los Angeles Angels,4
"Monday, June 27, 2022",Progressive Field,Minnesota Twins,11,Cleveland Guardians,1
"Monday, June 27, 2022",Coors Field,Los Angeles Dodgers,0,Colorado Rockies,4
"Monday, June 27, 2022",Kauffman Stadium,Texas Rangers,10,Kansas City Royals,4
"Monday, June 27, 2022",Yankee Stadium III,Oakland Athletics,5,New York Yankees,9
"Monday, June 27, 2022",T-Mobile Park,Baltimore Orioles,9,Seattle Mariners,2
"Monday, June 27, 2022",Busch Stadium III,Miami Marlins,0,St. Louis Cardinals,9
"Monday, June 27, 2022",Rogers Centre,Boston Red Sox,2,Toronto Blue Jays,7
"Monday, June 27, 2022",Nationals Park,Pittsburgh Pirates,2,Washington Nationals,3
"Tuesday, June 28, 2022",Angel Stadium of Anaheim,Chicago White Sox,11,Los Angeles Angels,4
"Tuesday, June 28, 2022",Chase Field,San Diego Padres,6,Arizona Diamondbacks,7
"Tuesday, June 28, 2022",Wrigley Field,Cincinnati Reds,5,Chicago Cubs,3
"Tuesday, June 28, 2022",Progressive Field,Minnesota Twins,2,Cleveland Guardians,3
"Tuesday, June 28, 2022",Progressive Field,Minnesota Twins,6,Cleveland Guardians,0
"Tuesday, June 28, 2022",Coors Field,Los Angeles Dodgers,4,Colorado Rockies,7
"Tuesday, June 28, 2022",Kauffman Stadium,Texas Rangers,8,Kansas City Royals,3
"Tuesday, June 28, 2022",Yankee Stadium III,Oakland Athletics,1,New York Yankees,2
"Tuesday, June 28, 2022",Citi Field,Houston Astros,9,New York Mets,1
"Tuesday, June 28, 2022",Citizens Bank Park,Atlanta Braves,5,Philadelphia Phillies,3
"Tuesday, June 28, 2022",T-Mobile Park,Baltimore Orioles,0,Seattle Mariners,2
"Tuesday, June 28, 2022",Oracle Park,Detroit Tigers,3,San Francisco Giants,4
"Tuesday, June 28, 2022",Busch Stadium III,Miami Marlins,3,St. Louis Cardinals,5
"Tuesday, June 28, 2022",Tropicana Field,Milwaukee Brewers,5,Tampa Bay Rays,3
"Tuesday, June 28, 2022",Rogers Centre,Boston Red Sox,5,Toronto Blue Jays,6
"Tuesday, June 28, 2022",Nationals Park,Pittsburgh Pirates,1,Washington Nationals,3
"Wednesday, June 29, 2022",Angel Stadium of Anaheim,Chicago White Sox,1,Los Angeles Angels,4
"Wednesday, June 29, 2022",Chase Field,San Diego Padres,4,Arizona Diamondbacks,0
"Wednesday, June 29, 2022",Wrigley Field,Cincinnati Reds,3,Chicago Cubs,8
"Wednesday, June 29, 2022",Progressive Field,Minnesota Twins,6,Cleveland Guardians,7
"Wednesday, June 29, 2022",Coors Field,Los Angeles Dodgers,8,Colorado Rockies,4
"Wednesday, June 29, 2022",Kauffman Stadium,Texas Rangers,1,Kansas City Royals,2
"Wednesday, June 29, 2022",Yankee Stadium III,Oakland Athletics,3,New York Yankees,5
"Wednesday, June 29, 2022",Citi Field,Houston Astros,2,New York Mets,0
"Wednesday, June 29, 2022",Citizens Bank Park,Atlanta Braves,4,Philadelphia Phillies,1
"Wednesday, June 29, 2022",T-Mobile Park,Baltimore Orioles,3,Seattle Mariners,9
"Wednesday, June 29, 2022",Oracle Park,Detroit Tigers,3,San Francisco Giants,2
"Wednesday, June 29, 2022",Busch Stadium III,Miami Marlins,4,St. Louis Cardinals,3
"Wednesday, June 29, 2022",Tropicana Field,Milwaukee Brewers,5,Tampa Bay Rays,3
"Wednesday, June 29, 2022",Rogers Centre,Boston Red Sox,6,Toronto Blue Jays,5
"Wednesday, June 29, 2022",Nationals Park,Pittsburgh Pirates,8,Washington Nationals,7
"Thursday, June 30, 2022",Wrigley Field,Cincinnati Reds,7,Chicago Cubs,15
"Thursday, June 30, 2022",Progressive Field,Minnesota Twins,3,Cleveland Guardians,5
"Thursday, June 30, 2022",Minute Maid Park,New York Yankees,1,Houston Astros,2
"Thursday, June 30, 2022",Dodger Stadium,San Diego Padres,1,Los Angeles Dodgers,3
"Thursday, June 30, 2022",Citizens Bank Park,Atlanta Braves,4,Philadelphia Phillies,14
"Thursday, June 30, 2022",PNC Park,Milwaukee Brewers,7,Pittsburgh Pirates,8
"Thursday, June 30, 2022",T-Mobile Park,Oakland Athletics,6,Seattle Mariners,8
"Thursday, June 30, 2022",Rogers Centre,Tampa Bay Rays,1,Toronto Blue Jays,4
"Friday, July 1, 2022",Wrigley Field,Boston Red Sox,5,Chicago Cubs,6
"Friday, July 1, 2022",Great American Ball Park,Atlanta Braves,9,Cincinnati Reds,1
"Friday, July 1, 2022",Coors Field,Arizona Diamondbacks,9,Colorado Rockies,3
"Friday, July 1, 2022",Comerica Park,Kansas City Royals,3,Detroit Tigers,1
"Friday, July 1, 2022",Minute Maid Park,Los Angeles Angels,1,Houston Astros,8
"Friday, July 1, 2022",Dodger Stadium,San Diego Padres,1,Los Angeles Dodgers,5
"Friday, July 1, 2022",Target Field,Baltimore Orioles,2,Minnesota Twins,3
"Friday, July 1, 2022",Citi Field,Texas Rangers,3,New York Mets,4
"Friday, July 1, 2022",Citizens Bank Park,St. Louis Cardinals,3,Philadelphia Phillies,5
"Friday, July 1, 2022",PNC Park,Milwaukee Brewers,19,Pittsburgh Pirates,2
"Friday, July 1, 2022",T-Mobile Park,Oakland Athletics,3,Seattle Mariners,1
"Friday, July 1, 2022",Oracle Park,Chicago White Sox,1,San Francisco Giants,0
"Friday, July 1, 2022",Rogers Centre,Tampa Bay Rays,2,Toronto Blue Jays,9
"Friday, July 1, 2022",Nationals Park,Miami Marlins,6,Washington Nationals,3
"Saturday, July 2, 2022",Wrigley Field,Boston Red Sox,1,Chicago Cubs,3
"Saturday, July 2, 2022",Great American Ball Park,Atlanta Braves,4,Cincinnati Reds,1
"Saturday, July 2, 2022",Progressive Field,New York Yankees,13,Cleveland Guardians,4
"Saturday, July 2, 2022",Progressive Field,New York Yankees,6,Cleveland Guardians,1
"Saturday, July 2, 2022",Coors Field,Arizona Diamondbacks,7,Colorado Rockies,11
"Saturday, July 2, 2022",Comerica Park,Kansas City Royals,3,Detroit Tigers,4
"Saturday, July 2, 2022",Minute Maid Park,Los Angeles Angels,1,Houston Astros,9
"Saturday, July 2, 2022",Dodger Stadium,San Diego Padres,2,Los Angeles Dodgers,7
"Saturday, July 2, 2022",Target Field,Baltimore Orioles,3,Minnesota Twins,4
"Saturday, July 2, 2022",Citi Field,Texas Rangers,7,New York Mets,3
"Saturday, July 2, 2022",Citizens Bank Park,St. Louis Cardinals,7,Philadelphia Phillies,6
"Saturday, July 2, 2022",PNC Park,Milwaukee Brewers,4,Pittsburgh Pirates,7
"Saturday, July 2, 2022",T-Mobile Park,Oakland Athletics,1,Seattle Mariners,2
"Saturday, July 2, 2022",Oracle Park,Chicago White Sox,5,San Francisco Giants,3
"Saturday, July 2, 2022",Rogers Centre,Tampa Bay Rays,6,Toronto Blue Jays,2
"Saturday, July 2, 2022",Rogers Centre,Tampa Bay Rays,11,Toronto Blue Jays,5
"Saturday, July 2, 2022",Nationals Park,Miami Marlins,5,Washington Nationals,3
"Sunday, July 3, 2022",Wrigley Field,Boston Red Sox,4,Chicago Cubs,2
"Sunday, July 3, 2022",Great American Ball Park,Atlanta Braves,3,Cincinnati Reds,4
"Sunday, July 3, 2022",Progressive Field,New York Yankees,0,Cleveland Guardians,2
"Sunday, July 3, 2022",Coors Field,Arizona Diamondbacks,5,Colorado Rockies,6
"Sunday, July 3, 2022",Comerica Park,Kansas City Royals,7,Detroit Tigers,4
"Sunday, July 3, 2022",Minute Maid Park,Los Angeles Angels,2,Houston Astros,4
"Sunday, July 3, 2022",Dodger Stadium,San Diego Padres,4,Los Angeles Dodgers,2
"Sunday, July 3, 2022",Target Field,Baltimore Orioles,3,Minnesota Twins,1
"Sunday, July 3, 2022",Citi Field,Texas Rangers,1,New York Mets,4
"Sunday, July 3, 2022",Citizens Bank Park,St. Louis Cardinals,0,Philadelphia Phillies,4
"Sunday, July 3, 2022",PNC Park,Milwaukee Brewers,2,Pittsburgh Pirates,0
"Sunday, July 3, 2022",T-Mobile Park,Oakland Athletics,1,Seattle Mariners,2
"Sunday, July 3, 2022",Oracle Park,Chicago White Sox,13,San Francisco Giants,4
"Sunday, July 3, 2022",Rogers Centre,Tampa Bay Rays,7,Toronto Blue Jays,3
"Sunday, July 3, 2022",Nationals Park,Miami Marlins,7,Washington Nationals,4
"Monday, July 4, 2022",Chase Field,San Francisco Giants,3,Arizona Diamondbacks,8
"Monday, July 4, 2022",Truist Park,St. Louis Cardinals,3,Atlanta Braves,6
"Monday, July 4, 2022",Oriole Park at Camden Yards,Texas Rangers,6,Baltimore Orioles,7
"Monday, July 4, 2022",Fenway Park,Tampa Bay Rays,0,Boston Red Sox,4
"Monday, July 4, 2022",Guaranteed Rate Field,Minnesota Twins,6,Chicago White Sox,3
"Monday, July 4, 2022",Great American Ball Park,New York Mets,7,Cincinnati Reds,4
"Monday, July 4, 2022",Comerica Park,Cleveland Guardians,1,Detroit Tigers,4
"Monday, July 4, 2022",Comerica Park,Cleveland Guardians,3,Detroit Tigers,5
"Monday, July 4, 2022",Minute Maid Park,Kansas City Royals,6,Houston Astros,7
"Monday, July 4, 2022",Dodger Stadium,Colorado Rockies,3,Los Angeles Dodgers,5
"Monday, July 4, 2022",American Family Field,Chicago Cubs,2,Milwaukee Brewers,5
"Monday, July 4, 2022",RingCentral Coliseum,Toronto Blue Jays,1,Oakland Athletics,5
"Monday, July 4, 2022",Petco Park,Seattle Mariners,8,San Diego Padres,2
"Monday, July 4, 2022",Nationals Park,Miami Marlins,3,Washington Nationals,2
"Tuesday, July 5, 2022",Chase Field,San Francisco Giants,2,Arizona Diamondbacks,6
"Tuesday, July 5, 2022",Truist Park,St. Louis Cardinals,1,Atlanta Braves,7
"Tuesday, July 5, 2022",Oriole Park at Camden Yards,Texas Rangers,9,Baltimore Orioles,10
"Tuesday, July 5, 2022",Fenway Park,Tampa Bay Rays,8,Boston Red Sox,4
"Tuesday, July 5, 2022",Guaranteed Rate Field,Minnesota Twins,8,Chicago White Sox,2
"Tuesday, July 5, 2022",Great American Ball Park,New York Mets,0,Cincinnati Reds,1
"Tuesday, July 5, 2022",Comerica Park,Cleveland Guardians,4,Detroit Tigers,11
"Tuesday, July 5, 2022",Minute Maid Park,Kansas City Royals,7,Houston Astros,9
"Tuesday, July 5, 2022",Dodger Stadium,Colorado Rockies,2,Los Angeles Dodgers,5
